time,x,y,z
4.777,-0.220159,-0.924878,0.152626
4.778,0.109383,-0.095464,0.177119
4.779,0.0246212,0.241989,0.10061
4.78,-0.252093,0.688026,0.24709
4.781,-0.280444,-0.194461,-0.190813
4.782,-0.190672,-1.00941,0.444489
4.783,0.105852,0.0744438,0.123073
4.784,-0.0149932,0.364119,0.114776
4.785,-0.349179,0.697081,0.24074
4.786,-0.13726,-0.351321,-0.105272
4.787,-0.0362382,-0.676985,0.46594
4.788,0.093127,0.216828,0.135107
4.789,-0.0504404,0.357878,0.0925453
4.79,-0.377225,0.447514,0.0533191
4.791,-0.149966,-0.61492,-0.026373
4.792,-0.00694775,-0.495995,0.463534
4.793,0.057047,0.335264,0.138233
4.794,-0.106865,0.406097,0.0941645
4.795,-0.479862,0.334791,-0.0363332
4.796,-0.0390806,-0.526939,0.077773
4.797,0.0743971,-0.163688,0.257636
4.798,0.00918292,0.468995,0.176206
4.799,-0.12431,0.300138,0.0326928
4.8,-0.428037,-0.15745,-0.243189
4.801,-0.00969352,-0.603784,0.253536
4.802,0.0557616,-0.0621176,0.209013
4.803,-0.0484166,0.532722,0.187427
4.804,-0.242261,0.381016,0.0399196
4.805,-0.47789,-0.498471,-0.303535
4.806,0.0706607,-0.305442,0.1549
4.807,0.0695828,0.14064,0.139414
4.808,-0.127045,0.656987,0.248357
4.809,-0.184672,0.10485,-0.0729101
4.81,-0.345163,-0.886517,-0.0732468
4.811,0.0921067,-0.231757,0.231894
4.812,0.0387389,0.177044,0.106663
4.813,-0.19603,0.654318,0.231361
4.814,-0.246703,-0.050073,-0.146205
4.815,-0.255493,-1.04219,0.263222
4.816,0.111363,-0.0163883,0.142248
4.817,0.00710003,0.367603,0.12965
4.818,-0.299445,0.727316,0.271398
4.819,-0.160719,-0.256868,-0.129073
4.82,-0.100174,-0.843173,0.465142
4.821,0.105927,0.132189,0.140239
4.822,-0.0215453,0.304873,0.0846146
4.823,-0.342787,0.549874,0.129652
4.824,-0.213874,-0.553688,-0.121
4.825,-0.0433663,-0.656042,0.520028
4.826,0.0800223,0.264358,0.131885
4.827,-0.0885949,0.448407,0.124658
4.828,-0.456383,0.51611,0.0891296
4.829,-0.0686323,-0.494022,0.0106729
4.83,0.033656,-0.351025,0.369028
4.831,0.0411145,0.391461,0.157255
4.832,-0.100306,0.322462,0.0528907
4.833,-0.421756,0.0597617,-0.167673
4.834,-0.0348168,-0.602781,0.160647
4.835,0.0533057,-0.154777,0.263083
4.836,-0.012817,0.494678,0.17885
4.837,-0.202278,0.415639,0.070546
4.838,-0.486762,-0.231079,-0.281153
4.839,0.0441549,-0.396361,0.154912
4.84,0.0691451,0.0322624,0.168785
4.841,-0.0790405,0.596359,0.219362
4.842,-0.16066,0.168918,-0.0391923
4.843,-0.372189,-0.705306,-0.198277
4.844,0.0830535,-0.28701,0.193337
4.845,0.0540662,0.141523,0.125367
4.846,-0.146975,0.62043,0.217229
4.847,-0.25836,0.0940735,-0.104141
4.848,-0.340311,-1.00276,0.0392858
4.849,0.104448,-0.0966788,0.137579
4.85,0.0317099,0.284095,0.117469
4.851,-0.243209,0.713971,0.268808
4.852,-0.191006,-0.149602,-0.139663
4.853,-0.131342,-0.885419,0.353222
4.854,0.111366,0.0358023,0.157615
4.855,-0.000501846,0.275512,0.0883496
4.856,-0.310055,0.63614,0.198352
4.857,-0.183505,-0.3656,-0.138689
4.858,-0.0846959,-0.797973,0.521332
4.859,0.0931336,0.184275,0.12172
4.86,-0.0569526,0.423771,0.123523
4.861,-0.41333,0.609367,0.164077
4.862,-0.102256,-0.459294,-0.045516
4.863,0.00425319,-0.498499,0.440022
4.864,0.0657999,0.320482,0.146976
4.865,-0.078211,0.334913,0.0682765
4.866,-0.417718,0.261721,-0.0678555
4.867,-0.1066,-0.706969,0.115068
4.868,0.0312397,-0.28984,0.347357
4.869,0.0194823,0.428088,0.157847
4.87,-0.141644,0.373142,0.0641864
4.871,-0.488091,0.0135918,-0.204213
4.872,0.0191439,-0.424836,0.114835
4.873,0.0733637,-0.0405152,0.202364
4.874,-0.0417583,0.553261,0.203179
4.875,-0.161892,0.258138,-0.000915581
4.876,-0.420116,-0.480529,-0.274832
4.877,0.0601131,-0.379043,0.197041
4.878,0.0614755,0.0744139,0.147784
4.879,-0.104984,0.589617,0.206543
4.88,-0.236916,0.193464,-0.0556189
4.881,-0.391195,-0.852515,-0.143566
4.882,0.0965293,-0.196069,0.164319
4.883,0.0507761,0.252948,0.125995
4.884,-0.194368,0.696293,0.263497
4.885,-0.19353,-0.0390655,-0.120009
4.886,-0.216172,-0.962769,0.221189
4.887,0.111955,-0.0489072,0.160091
4.888,0.0176458,0.253539,0.0970024
4.889,-0.271209,0.686768,0.243145
4.89,-0.276492,-0.259219,-0.196391
4.891,-0.166095,-0.974301,0.4942
4.892,0.105675,0.1088,0.128105
4.893,-0.0234461,0.36345,0.109589
4.894,-0.366346,0.674304,0.220478
4.895,-0.142504,-0.409315,-0.0990373
4.896,-0.00194329,-0.576384,0.423496
4.897,0.0864478,0.251029,0.140052
4.898,-0.0583162,0.348541,0.0841127
4.899,-0.419246,0.472729,0.0636408
4.9,-0.147188,-0.670364,0.0139394
4.901,0.0171129,-0.409598,0.408452
4.902,0.046496,0.358852,0.140624
4.903,-0.146982,0.488963,0.13023
4.904,-0.497655,0.271544,-0.077532
4.905,-0.0149617,-0.477525,0.0851283
4.906,0.070476,-0.137325,0.248745
4.907,-0.00439647,0.492221,0.181722
4.908,-0.145106,0.315016,0.0325698
4.909,-0.412442,-0.268517,-0.259935
4.91,0.0193813,-0.519964,0.230395
4.911,0.0585323,-0.0197748,0.186726
4.912,-0.0651055,0.556954,0.197025
4.913,-0.231577,0.309845,0.00309387
4.914,-0.463288,-0.605859,-0.285504
4.915,0.0788624,-0.280025,0.161995
4.916,0.0595829,0.137438,0.131366
4.917,-0.143808,0.661538,0.247896
4.918,-0.177662,0.0571618,-0.0861305
4.919,-0.270222,-0.902727,0.0380073
4.92,0.0980677,-0.186359,0.219367
4.921,0.0334402,0.195875,0.101899
4.922,-0.217486,0.669318,0.238598
4.923,-0.216104,-0.112977,-0.146491
4.924,-0.218897,-1.02236,0.338488
4.925,0.108317,0.023657,0.127196
4.926,-0.00252593,0.375075,0.127093
4.927,-0.310558,0.696673,0.245366
4.928,-0.144,-0.28664,-0.116766
4.929,-0.0678023,-0.767646,0.466401
4.93,0.101278,0.167182,0.134799
4.931,-0.0353612,0.346586,0.0950007
4.932,-0.356207,0.507907,0.0978695
4.933,-0.167206,-0.555884,-0.0754515
4.934,-0.0219289,-0.577454,0.490824
4.935,0.0716439,0.299015,0.136701
4.936,-0.111501,0.482436,0.136904
4.937,-0.469516,0.444075,0.0366094
4.938,-0.0457667,-0.471697,0.0306495
4.939,0.0580733,-0.254828,0.307506
4.94,0.0280984,0.428987,0.164686
4.941,-0.107626,0.306619,0.0422483
4.942,-0.456179,0.0194922,-0.193458
4.943,-0.00817505,-0.54449,0.163361
4.944,0.0546553,-0.113895,0.239263
4.945,-0.0278366,0.515188,0.184626
4.946,-0.182767,0.328304,0.0271602
4.947,-0.486764,-0.340093,-0.299935
4.948,0.0551471,-0.370773,0.164877
4.949,0.0725276,0.0860928,0.152768
4.95,-0.0985821,0.621959,0.230672
4.951,-0.185597,0.164791,-0.0503007
4.952,-0.332023,-0.779277,-0.129378
4.953,0.0814801,-0.299007,0.246438
4.954,0.0462942,0.146562,0.116315
4.955,-0.163601,0.62787,0.218762
4.956,-0.247951,0.0332348,-0.122089
4.957,-0.299683,-1.02446,0.133714
4.958,0.109355,-0.0711632,0.148445
4.959,0.0225782,0.332216,0.125894
4.96,-0.264224,0.720366,0.270734
4.961,-0.185752,-0.194321,-0.141736
4.962,-0.109469,-0.854679,0.390753
4.963,0.108976,0.0669499,0.155988
4.964,-0.01072,0.319785,0.0980556
4.965,-0.316184,0.585549,0.159687
4.966,-0.215046,-0.455678,-0.148292
4.967,-0.0814042,-0.77467,0.551803
4.968,0.0899399,0.217452,0.127883
4.969,-0.0604447,0.397305,0.107887
4.97,-0.428676,0.575073,0.136145
4.971,-0.0894153,-0.473858,-0.0252076
4.972,0.0167534,-0.441365,0.413934
4.973,0.0572697,0.346366,0.149969
4.974,-0.0842229,0.323458,0.0600604
4.975,-0.442883,0.233042,-0.0888646
4.976,-0.0457778,-0.566178,0.0975241
4.977,0.0482819,-0.220354,0.300683
4.978,0.00757001,0.441293,0.158301
4.979,-0.164804,0.391251,0.0669621
4.98,-0.503689,-0.0615139,-0.237202
4.981,0.0287271,-0.420251,0.133989
4.982,0.076293,0.000845266,0.184692
4.983,-0.0557659,0.57135,0.209753
4.984,-0.174388,0.24678,-0.0105571
4.985,-0.370319,-0.586551,-0.23165
4.986,0.0639542,-0.381858,0.235044
4.987,0.0556614,0.0887278,0.137856
4.988,-0.125299,0.62834,0.228075
4.989,-0.233504,0.146382,-0.074806
4.99,-0.382382,-0.918277,-0.0905565
4.991,0.0990876,-0.149106,0.142369
4.992,0.0431206,0.246862,0.118613
4.993,-0.212455,0.705043,0.266896
4.994,-0.195414,-0.0785436,-0.12973
4.995,-0.172284,-0.924455,0.277193
4.996,0.110493,-0.0291249,0.174073
4.997,0.010673,0.282846,0.0999328
4.998,-0.272239,0.623464,0.194766
4.999,-0.219936,-0.306501,-0.166446
5,-0.132342,-0.909641,0.516232
5.001,0.103047,0.138947,0.128675
5.002,-0.0410655,0.421617,0.129527
5.003,-0.383469,0.654856,0.203042
5.004,-0.129883,-0.434386,-0.0814025
5.005,0.00676955,-0.535999,0.420628
5.006,0.0793088,0.269067,0.143376
5.007,-0.0610265,0.325835,0.0718275
5.008,-0.418853,0.397362,0.0134447
5.009,-0.0856033,-0.562753,0.0276128
5.01,0.0265728,-0.357608,0.380453
5.011,0.0372479,0.382732,0.145588
5.012,-0.157398,0.480752,0.122205
5.013,-0.500474,0.193566,-0.121805
5.014,-0.00154485,-0.453073,0.0929624
5.015,0.0750236,-0.0951694,0.227706
5.016,-0.0167629,0.516665,0.190882
5.017,-0.142212,0.277452,0.0152102
5.018,-0.448063,-0.301736,-0.279304
5.019,0.0336373,-0.477802,0.225295
5.02,0.0614653,0.015941,0.170886
5.021,-0.0810018,0.588572,0.212837
5.022,-0.245755,0.29136,-0.010604
5.023,-0.435022,-0.69879,-0.246453
5.024,0.084986,-0.262946,0.172128
5.025,0.0628064,0.211486,0.131051
5.026,-0.163612,0.686587,0.262067
5.027,-0.181203,0.0257109,-0.097212
5.028,-0.270076,-0.950015,0.0906179
5.029,0.107982,-0.112194,0.166031
5.03,0.0297299,0.234552,0.10394
5.031,-0.22909,0.653012,0.224239
5.032,-0.273251,-0.148799,-0.179842
5.033,-0.19397,-1.0011,0.389483
5.034,0.107154,0.0507643,0.124457
5.035,-0.00779141,0.355308,0.115153
5.036,-0.333622,0.703554,0.247852
5.037,-0.156784,-0.340903,-0.121729
5.038,-0.0468596,-0.7116,0.462764
5.039,0.0975094,0.194108,0.137426
5.04,-0.0370853,0.315663,0.0797942
5.041,-0.384789,0.525528,0.105821
5.042,-0.126527,-0.520439,-0.0472989
5.043,-0.00512197,-0.517162,0.459898
5.044,0.0627404,0.31044,0.132132
5.045,-0.116141,0.465355,0.125125
5.046,-0.472853,0.385744,-0.00282524
5.047,-0.0495421,-0.528441,0.0606636
5.048,0.0711456,-0.197122,0.273166
5.049,0.0183725,0.450848,0.170954
5.05,-0.124638,0.325256,0.044986
5.051,-0.467795,-0.0330146,-0.216855
5.052,-0.0199697,-0.621977,0.241094
5.053,0.0562665,-0.0829385,0.221326
5.054,-0.0390051,0.525591,0.186535
5.055,-0.195512,0.32086,0.0193704
5.056,-0.48773,-0.418819,-0.307312
5.057,0.0641295,-0.333522,0.158449
5.058,0.0659412,0.0924527,0.14624
5.059,-0.111747,0.631825,0.234426
5.06,-0.167592,0.111233,-0.0637501
5.061,-0.342238,-0.842217,-0.101392
5.062,0.0959501,-0.218398,0.190579
5.063,0.0430555,0.169232,0.111507
5.064,-0.184304,0.656701,0.235444
5.065,-0.220754,-0.0255089,-0.128694
5.066,-0.266932,-1.02683,0.205922
5.067,0.107817,-0.0335212,0.131305
5.068,0.0160234,0.316238,0.115566
5.069,-0.280989,0.715913,0.26473
5.07,-0.182101,-0.236373,-0.142229
5.071,-0.0847055,-0.808003,0.411559
5.072,0.108099,0.109475,0.142835
5.073,-0.0170224,0.306985,0.0884928
5.074,-0.343263,0.599493,0.165885
5.075,-0.16086,-0.442733,-0.107111
5.076,-0.0466318,-0.679509,0.513433
5.077,0.0819066,0.239572,0.12431
5.078,-0.0772153,0.427834,0.117361
5.079,-0.438923,0.518631,0.0932414
5.08,-0.0822409,-0.507172,-0.000472584
5.081,0.0479413,-0.335614,0.343541
5.082,0.047504,0.377255,0.154889
5.083,-0.10576,0.362029,0.0708479
5.084,-0.421491,0.107155,-0.146918
5.085,-0.0504479,-0.632866,0.15675
5.086,0.0456935,-0.191426,0.286027
5.087,-0.00386468,0.462283,0.16419
5.088,-0.180117,0.390689,0.0621465
5.089,-0.491555,-0.170563,-0.267951
5.09,0.0367596,-0.421574,0.157921
5.091,0.0790926,0.0459159,0.168599
5.092,-0.0706956,0.591262,0.218464
5.093,-0.179797,0.221449,-0.0239938
5.094,-0.353248,-0.659415,-0.199867
5.095,0.0752707,-0.331765,0.218538
5.096,0.0537618,0.11579,0.129199
5.097,-0.143656,0.650796,0.239823
5.098,-0.282815,0.155032,-0.0870152
5.099,-0.358596,-0.975891,-0.0135928
5.1,0.102786,-0.116803,0.139943
5.101,0.0365181,0.281771,0.120689
5.102,-0.234377,0.723635,0.277871
5.103,-0.185824,-0.122012,-0.132865
5.104,-0.187887,-0.976095,0.3424
5.105,0.111162,0.00891072,0.164833
5.106,0.00384092,0.28224,0.0942115
5.107,-0.307356,0.677033,0.230281
5.108,-0.259295,-0.379178,-0.188377
5.109,-0.117837,-0.874675,0.544147
5.11,0.0980818,0.167316,0.125578
5.111,-0.0405759,0.371599,0.104272
5.112,-0.395016,0.6127,0.168892
5.113,-0.101249,-0.424647,-0.0563093
5.114,0.0248869,-0.467522,0.391943
5.115,0.071894,0.308064,0.144712
5.116,-0.0755404,0.348317,0.0760931
5.117,-0.445612,0.380295,-0.00198608
5.118,-0.115241,-0.700282,0.0912538
5.119,0.027991,-0.318041,0.363415
5.12,0.0265053,0.403388,0.149
5.121,-0.151729,0.422734,0.0889258
5.122,-0.494487,0.0821089,-0.176032
5.123,0.00495941,-0.480304,0.129608
5.124,0.079445,-0.0462725,0.205134
5.125,-0.0309081,0.534402,0.196433
5.126,-0.159713,0.278579,0.00956077
5.127,-0.40019,-0.438524,-0.2659
5.128,0.034564,-0.491246,0.275712
5.129,0.0561921,0.0346706,0.15826
5.13,-0.0974926,0.60086,0.216315
5.131,-0.211761,0.191979,-0.0480288
5.132,-0.399265,-0.795583,-0.181523
5.133,0.091473,-0.201205,0.146262
5.134,0.0530019,0.209672,0.122796
5.135,-0.182236,0.690821,0.261505
5.136,-0.198604,-0.00844692,-0.114462
5.137,-0.208944,-0.927502,0.181198
5.138,0.110494,-0.0778261,0.172918
5.139,0.0216531,0.247861,0.0992201
5.14,-0.261324,0.691406,0.248275
5.141,-0.280019,-0.22319,-0.194479
5.142,-0.181084,-0.997834,0.469995
5.143,0.107144,0.0908916,0.128851
5.144,-0.0175949,0.353865,0.108566
5.145,-0.352918,0.675726,0.223256
5.146,-0.137621,-0.375101,-0.101724
5.147,-0.0462476,-0.6915,0.497982
5.148,0.0890861,0.225955,0.142692
5.149,-0.0494821,0.328742,0.0790242
5.15,-0.383101,0.426283,0.0383325
5.151,-0.143982,-0.629908,-0.0095861
5.152,-0.00114261,-0.467834,0.44964
5.153,0.0529445,0.350491,0.141932
5.154,-0.110056,0.398116,0.0886226
5.155,-0.474906,0.279353,-0.0688862
5.156,-0.0192302,-0.465144,0.0687847
5.157,0.0651684,-0.168535,0.265859
5.158,0.0025824,0.478883,0.177411
5.159,-0.142291,0.326769,0.0395037
5.16,-0.416555,-0.22192,-0.253482
5.161,0.00970273,-0.546828,0.233523
5.162,0.055984,-0.0428692,0.198031
5.163,-0.0590923,0.558384,0.200006
5.164,-0.199334,0.273927,-0.00575008
5.165,-0.4558,-0.568957,-0.286494
5.166,0.0744417,-0.311028,0.175925
5.167,0.0694682,0.173317,0.136208
5.168,-0.138248,0.665284,0.251839
5.169,-0.170803,0.0687002,-0.0795222
5.17,-0.310792,-0.909973,-0.0120718
5.171,0.102809,-0.167306,0.181048
5.172,0.036975,0.198992,0.106083
5.173,-0.212858,0.684316,0.250838
5.174,-0.29071,-0.059027,-0.166444
5.175,-0.25297,-1.0602,0.309358
5.176,0.110349,0.00729832,0.134709
5.177,0.00629473,0.311198,0.106603
5.178,-0.303653,0.702342,0.250807
5.179,-0.14796,-0.272123,-0.120183
5.18,-0.0686651,-0.772031,0.449736
5.181,0.103184,0.14828,0.143941
5.182,-0.0259652,0.306471,0.0824561
5.183,-0.367604,0.57667,0.14544
5.184,-0.15187,-0.499126,-0.0820766
5.185,-0.0314281,-0.613595,0.504933
5.186,0.075882,0.283507,0.134894
5.187,-0.105099,0.482879,0.139253
5.188,-0.465773,0.48103,0.0628163
5.189,-0.0609451,-0.503814,0.0269453
5.19,0.0414169,-0.310476,0.346157
5.191,0.0338199,0.408219,0.160425
5.192,-0.104162,0.31095,0.0457221
5.193,-0.449319,0.0463791,-0.180599
5.194,-0.0107697,-0.534147,0.144535
5.195,0.0576694,-0.121496,0.243689
5.196,-0.0217053,0.496294,0.175784
5.197,-0.215195,0.413941,0.0661808
5.198,-0.478114,-0.309063,-0.292292
5.199,0.0530415,-0.357547,0.145158
5.2,0.0795203,0.0982057,0.153759
5.201,-0.0936365,0.622525,0.232565
5.202,-0.169806,0.157457,-0.0472832
5.203,-0.349467,-0.753795,-0.158653
5.204,0.0848928,-0.286341,0.216924
5.205,0.0499348,0.149032,0.120177
5.206,-0.164944,0.66013,0.241972
5.207,-0.273498,0.076776,-0.115908
5.208,-0.309869,-1.0106,0.0969953
5.209,0.107832,-0.0837466,0.146111
5.21,0.0272587,0.273221,0.11085
5.211,-0.253885,0.715201,0.268182
5.212,-0.187731,-0.17437,-0.140904
5.213,-0.120871,-0.87293,0.376557
5.214,0.109217,0.0486449,0.16024
5.215,-0.00597315,0.301765,0.0940499
5.216,-0.327728,0.655808,0.210924
5.217,-0.243424,-0.448069,-0.170514
5.218,-0.0869282,-0.794749,0.545453
5.219,0.0913076,0.199164,0.123529
5.22,-0.0691902,0.460773,0.139087
5.221,-0.422375,0.599667,0.155559
5.222,-0.0866928,-0.440055,-0.035607
5.223,0.0249289,-0.437045,0.396794
5.224,0.0621721,0.337479,0.145121
5.225,-0.0908128,0.365991,0.0787099
5.226,-0.413864,0.214157,-0.0927587
5.227,-0.0691304,-0.624836,0.105694
5.228,0.0419204,-0.250135,0.319769
5.229,0.0136553,0.446601,0.164704
5.23,-0.180711,0.452502,0.0984613
5.231,-0.486999,-0.0333491,-0.222299
5.232,0.0244398,-0.417971,0.121501
5.233,0.0793036,-0.00676601,0.188469
5.234,-0.0485498,0.564588,0.208411
5.235,-0.149188,0.220173,-0.0134237
5.236,-0.414393,-0.522143,-0.268564
5.237,0.0645563,-0.363807,0.197715
5.238,0.0605988,0.0872508,0.143077
5.239,-0.11238,0.596532,0.20924
5.24,-0.249905,0.189553,-0.061482
5.241,-0.393629,-0.884932,-0.125613
5.242,0.0971092,-0.166076,0.144678
5.243,0.0475641,0.253471,0.123506
5.244,-0.202844,0.704501,0.268254
5.245,-0.195015,-0.0537431,-0.124148
5.246,-0.19396,-0.942086,0.244542
5.247,0.108666,-0.0570975,0.183778
5.248,0.0151019,0.252467,0.0943702
5.249,-0.264327,0.638489,0.207297
5.25,-0.275422,-0.28003,-0.197339
5.251,-0.156455,-0.957215,0.505825
5.252,0.103624,0.11838,0.124837
5.253,-0.0291058,0.384426,0.116546
5.254,-0.372136,0.666908,0.213906
5.255,-0.139678,-0.421473,-0.0937285
5.256,0.00360451,-0.556147,0.418171
5.257,0.0840514,0.261807,0.13987
5.258,-0.0588201,0.33713,0.0783175
5.259,-0.4115,0.426471,0.0336458
5.26,-0.0944784,-0.556972,0.0112882
5.261,0.0205156,-0.390718,0.398662
5.262,0.0432715,0.368503,0.14288
5.263,-0.147254,0.475879,0.122046
5.264,-0.482553,0.214709,-0.106848
5.265,-0.00889222,-0.461118,0.0846673
5.266,0.0764134,-0.111439,0.23452
5.267,-0.007701,0.494254,0.182819
5.268,-0.1339,0.27878,0.0188892
5.269,-0.410359,-0.292641,-0.262455
5.27,0.0233037,-0.50988,0.231537
5.271,0.0590077,-0.0100577,0.18194
5.272,-0.0699683,0.567691,0.202426
5.273,-0.198938,0.243386,-0.0203743
5.274,-0.430889,-0.648962,-0.257134
5.275,0.0810906,-0.254869,0.148555
5.276,0.0623577,0.172403,0.130637
5.277,-0.151179,0.670677,0.252772
5.278,-0.19901,0.062448,-0.0932797
5.279,-0.251748,-0.904731,0.0691563
5.28,0.104796,-0.14788,0.191515
5.281,0.0323128,0.217552,0.1035
5.282,-0.229748,0.690961,0.25302
5.283,-0.285111,-0.116121,-0.178346
5.284,-0.223792,-1.04105,0.36997
5.285,0.10808,0.0353091,0.126479
5.286,-0.0066746,0.385059,0.129211
5.287,-0.318895,0.696992,0.244509
5.288,-0.144867,-0.303015,-0.116354
5.289,-0.0425336,-0.706664,0.436198
5.29,0.100051,0.177442,0.13945
5.291,-0.0361828,0.333477,0.0884337
5.292,-0.388889,0.576804,0.142585
5.293,-0.194397,-0.618096,-0.0753148
5.294,-0.0248329,-0.573334,0.499004
5.295,0.0678819,0.305008,0.134984
5.296,-0.0913908,0.398437,0.0957039
5.297,-0.4589,0.391744,0.00326147
5.298,-0.0410375,-0.472959,0.0383955
5.299,0.0626349,-0.231316,0.294193
5.3,0.0238285,0.438433,0.167995
5.301,-0.113185,0.310049,0.0417429
5.302,-0.421303,-0.0667134,-0.214655
5.303,-0.00908362,-0.564457,0.186553
5.304,0.0573033,-0.0954446,0.228786
5.305,-0.0339494,0.531053,0.191984
5.306,-0.227702,0.402439,0.0561671
5.307,-0.486367,-0.382921,-0.304264
5.308,0.0607541,-0.335669,0.149238
5.309,0.0768961,0.122969,0.147178
5.31,-0.107613,0.63803,0.239682
5.311,-0.18262,0.144131,-0.0574127
5.312,-0.362736,-0.815595,-0.138222
5.313,0.0880513,-0.266679,0.228477
5.314,0.0456987,0.162778,0.114624
5.315,-0.180378,0.671984,0.247623
5.316,-0.29145,0.0473608,-0.132894
5.317,-0.302925,-1.0499,0.164324
5.318,0.108605,-0.050404,0.137879
5.319,0.0201565,0.304588,0.114639
5.32,-0.27287,0.720475,0.269531
5.321,-0.183344,-0.213952,-0.141818
5.322,-0.0991585,-0.83672,0.403463
5.323,0.108151,0.0831239,0.15331
5.324,-0.0144651,0.323696,0.0972335
5.325,-0.321932,0.572754,0.149454
5.326,-0.188457,-0.45379,-0.127688
5.327,-0.0642761,-0.728275,0.535229
5.328,0.0877583,0.23186,0.129992
5.329,-0.0788679,0.457971,0.133772
5.33,-0.425758,0.533041,0.105444
5.331,-0.0741862,-0.45359,-0.0157827
5.332,0.0322696,-0.389141,0.379389
5.333,0.0525199,0.366635,0.150478
5.334,-0.0988404,0.356933,0.0708516
5.335,-0.428428,0.163289,-0.121992
5.336,-0.0744473,-0.684875,0.161436
5.337,0.0474766,-0.207256,0.294206
5.338,0.0024919,0.468111,0.170808
5.339,-0.192037,0.442212,0.0891955
5.34,-0.485345,-0.121605,-0.251877
5.341,0.03448,-0.398247,0.129657
5.342,0.0775845,0.0204264,0.177262
5.343,-0.0630843,0.584871,0.216301
5.344,-0.154641,0.198747,-0.0246512
5.345,-0.396816,-0.607915,-0.244429
5.346,0.0735524,-0.327812,0.194342
5.347,0.0571508,0.10869,0.134235
5.348,-0.128914,0.616266,0.21865
5.349,-0.270861,0.172373,-0.0756793
5.35,-0.350469,-0.928976,-0.0455182
5.351,0.100723,-0.135751,0.141402
5.352,0.0405646,0.261501,0.119265
5.353,-0.220847,0.710321,0.269578
5.354,-0.197816,-0.0952465,-0.134227
5.355,-0.160042,-0.914194,0.298551
5.356,0.111958,-0.0072124,0.164682
5.357,0.00797033,0.263534,0.0913509
5.358,-0.279759,0.620859,0.19159
5.359,-0.232806,-0.335793,-0.173831
5.36,-0.126246,-0.8958,0.528848
5.361,0.0994797,0.148392,0.122978
5.362,-0.0474063,0.438326,0.13559
5.363,-0.386528,0.636326,0.188176
5.364,-0.121361,-0.43719,-0.0724655
5.365,-0.00590956,-0.557091,0.452225
5.366,0.0771957,0.289296,0.142284
5.367,-0.0696781,0.34896,0.0790225
5.368,-0.438001,0.416478,0.0227729
5.369,-0.129395,-0.700716,0.0665277
5.37,0.0201852,-0.356346,0.387587
5.371,0.0334273,0.400511,0.152127
5.372,-0.133058,0.395207,0.079142
5.373,-0.495454,0.144583,-0.14621
5.374,-0.00542951,-0.501239,0.12457
5.375,0.0814155,-0.0623231,0.211699
5.376,-0.0231479,0.525825,0.194129
5.377,-0.138828,0.255987,0.00644834
5.378,-0.418094,-0.373765,-0.273444
5.379,0.0374269,-0.470833,0.23466
5.38,0.0596483,0.0246607,0.165591
5.381,-0.087863,0.59739,0.216743
5.382,-0.259449,0.29365,-0.0131444
5.383,-0.423116,-0.739496,-0.224327
5.384,0.0880733,-0.248131,0.17182
5.385,0.060061,0.222805,0.129643
5.386,-0.172154,0.693036,0.265224
5.387,-0.189932,0.0134011,-0.104583
5.388,-0.277373,-0.980851,0.116358
5.389,0.105097,-0.122704,0.19908
5.39,0.0266529,0.240012,0.102111
5.391,-0.242368,0.671749,0.236137
5.392,-0.211808,-0.180096,-0.15461
5.393,-0.180183,-0.986044,0.417148
5.394,0.106335,0.066777,0.123505
5.395,-0.0127387,0.36227,0.115266
5.396,-0.343548,0.697667,0.241896
5.397,-0.150015,-0.357371,-0.114518
5.398,-0.0469579,-0.705173,0.479136
5.399,0.0944865,0.210491,0.135839
5.4,-0.0456731,0.342137,0.0873561
5.401,-0.401265,0.532811,0.108649
5.402,-0.173363,-0.643129,-0.0381387
5.403,-0.00347837,-0.497868,0.456861
5.404,0.0607158,0.334441,0.141523
5.405,-0.128104,0.484761,0.133147
5.406,-0.482849,0.362084,-0.0196342
5.407,-0.0305422,-0.475683,0.0565599
5.408,0.0732901,-0.176089,0.26336
5.409,0.0126757,0.462434,0.174289
5.41,-0.127676,0.317575,0.0400291
5.411,-0.471478,-0.0682101,-0.230404
5.412,-0.0134652,-0.612044,0.252037
5.413,0.0548518,-0.0702334,0.213432
5.414,-0.0473141,0.541812,0.19358
5.415,-0.188233,0.285533,0.00352197
5.416,-0.454412,-0.49989,-0.29169
5.417,0.0696013,-0.301572,0.147966
5.418,0.0696603,0.135954,0.140144
5.419,-0.125013,0.654112,0.24673
5.42,-0.170732,0.0948916,-0.0707635
5.421,-0.301496,-0.857958,-0.0442075
5.422,0.0923765,-0.234051,0.228543
5.423,0.0415693,0.187454,0.110226
5.424,-0.19832,0.678916,0.249383
5.425,-0.290021,-0.0123799,-0.152498
5.426,-0.275564,-1.06138,0.246252
5.427,0.109933,-0.0187596,0.136219
5.428,0.0128543,0.300297,0.107595
5.429,-0.287346,0.704371,0.254683
5.43,-0.153105,-0.242635,-0.124025
5.431,-0.0893821,-0.819756,0.443709
5.432,0.106541,0.126264,0.140866
5.433,-0.0203436,0.305275,0.0855724
5.434,-0.337087,0.546658,0.128256
5.435,-0.173939,-0.492217,-0.105067
5.436,-0.0472766,-0.667806,0.52547
5.437,0.0799829,0.257181,0.128714
5.438,-0.0754647,0.402608,0.104286
5.439,-0.446848,0.504341,0.08192
