time,x,y,z
4.763,-0.010825,0.318164,0.09414
4.764,-0.265283,0.707932,0.262267
4.765,-0.142088,-0.014669,-0.0936043
4.766,-0.11056,-0.452576,-0.0446288
4.767,-0.111338,-0.830244,0.544644
4.768,0.0884669,-0.0663345,0.193655
4.769,0.0514769,0.355612,0.150275
4.77,-0.0583151,0.405691,0.112623
4.771,-0.200428,0.361779,0.0336484
4.772,-0.268515,-0.136881,-0.182325
4.773,-0.225167,-0.858263,0.103666
4.774,0.0702289,-0.253951,0.124119
4.775,0.0953379,0.0594158,0.155213
4.776,0.0279554,0.246224,0.0969498
4.777,-0.159472,0.643457,0.235087
4.778,-0.380123,0.580011,0.135911
4.779,-0.156564,-0.279701,-0.123429
4.78,-0.117898,-0.801382,0.264902
4.781,0.073207,-0.279607,0.264859
4.782,0.0554928,0.0416486,0.132184
4.783,-0.0314026,0.539247,0.203167
4.784,-0.210746,0.618699,0.203057
4.785,-0.251559,0.115044,-0.103947
4.786,-0.210625,-0.537181,-0.109923
4.787,-0.0574557,-0.722378,0.376067
4.788,0.0841593,-0.142902,0.222675
4.789,0.0670184,0.305071,0.133672
4.79,-0.0681249,0.541917,0.191551
4.791,-0.255299,0.58246,0.164732
4.792,-0.247719,-0.0415267,-0.152568
4.793,-0.0960984,-0.478313,-0.0170482
4.794,-0.0431157,-0.666936,0.462866
4.795,0.0579568,-0.102143,0.207621
4.796,0.0357255,0.399439,0.155018
4.797,-0.077765,0.42121,0.112876
4.798,-0.168561,0.239416,-0.0183661
4.799,-0.495448,-0.0989183,-0.266991
4.8,-0.0970304,-0.699207,0.159548
4.801,0.0592003,-0.344496,0.293733
4.802,0.0813022,0.0878778,0.142928
4.803,-0.00177678,0.431259,0.154681
4.804,-0.199569,0.678463,0.252526
4.805,-0.138166,0.0834251,-0.0656071
4.806,-0.129924,-0.328776,-0.0970804
4.807,-0.20941,-1.01934,0.478358
4.808,0.107188,-0.102735,0.156445
4.809,0.0476769,0.0855821,0.108858
4.81,-0.010957,0.266354,0.0720058
4.811,-0.273045,0.687471,0.243631
4.812,-0.227157,-0.0200976,-0.137605
4.813,-0.430869,-0.837167,-0.159171
4.814,0.0397485,-0.44766,0.237159
4.815,0.104663,-0.0072815,0.16908
4.816,0.0471675,0.356459,0.148229
4.817,-0.0461489,0.332387,0.0802742
4.818,-0.287416,0.526805,0.116106
4.819,-0.354999,-0.133063,-0.221497
4.82,-0.177494,-0.799592,0.11891
4.821,0.015511,-0.489245,0.379298
4.822,0.105938,0.133133,0.130251
4.823,0.0146544,0.387526,0.141968
4.824,-0.178432,0.673779,0.253924
4.825,-0.245963,0.245413,-0.0439492
4.826,-0.512742,-0.305385,-0.317427
4.827,-0.111179,-0.810627,0.3123
4.828,0.0930328,-0.134258,0.120206
4.829,0.0503362,0.037836,0.12726
4.83,-0.000976574,0.286559,0.087394
4.831,-0.177035,0.511189,0.134594
4.832,-0.478974,0.505923,0.0604688
4.833,-0.457299,-0.643349,-0.264332
4.834,-0.061772,-0.733382,0.394322
4.835,0.0976228,-0.103305,0.19894
4.836,0.0445056,0.108634,0.100512
4.837,-0.0320252,0.344997,0.0940761
4.838,-0.303891,0.687756,0.237713
4.839,-0.361802,-0.0133336,-0.191997
4.84,-0.395357,-0.937151,-0.0501444
4.841,0.063878,-0.283555,0.127571
4.842,0.0933453,0.0164884,0.165987
4.843,0.0315614,0.385926,0.151162
4.844,-0.0502127,0.289926,0.0579955
4.845,-0.361411,0.596023,0.152105
4.846,-0.190618,-0.260558,-0.1477
4.847,-0.154912,-0.849677,0.241719
4.848,0.0827501,-0.273745,0.229057
4.849,0.054983,0.0137172,0.143122
4.85,-0.010211,0.465138,0.168949
4.851,-0.147523,0.487081,0.127719
4.852,-0.326317,0.279038,-0.0518172
4.853,-0.396447,-0.563552,-0.244872
4.854,-0.0232089,-0.610606,0.245111
4.855,0.0188953,-0.308181,0.334718
4.856,0.0722058,0.266229,0.122622
4.857,-0.0489918,0.490806,0.16654
4.858,-0.293122,0.740614,0.284718
4.859,-0.296681,0.0244541,-0.154393
4.86,-0.345461,-0.828598,-0.0820653
4.861,-0.0894448,-0.777397,0.527649
4.862,0.109447,0.0362347,0.12702
4.863,0.0408848,0.229786,0.10485
4.864,-0.135393,0.668879,0.26136
4.865,-0.204017,0.305223,0.00122201
4.866,-0.19152,-0.212698,-0.147791
4.867,-0.171861,-0.845964,0.192337
4.868,0.0521776,-0.388031,0.300858
4.869,0.0819622,0.0586451,0.150131
4.87,0.000987298,0.485615,0.185545
4.871,-0.153561,0.559293,0.174911
4.872,-0.422694,0.589012,0.13497
4.873,-0.268679,-0.445538,-0.182276
4.874,-0.1299,-0.86244,0.369855
4.875,0.0988807,-0.161022,0.201903
4.876,0.0780562,0.233044,0.135823
4.877,-0.0290251,0.429036,0.139546
4.878,-0.239673,0.625608,0.201394
4.879,-0.288354,0.061064,-0.138486
4.88,-0.258891,-0.713516,-0.0680517
4.881,-0.0127109,-0.611545,0.352007
4.882,0.0948595,-0.0628899,0.19015
4.883,0.0528322,0.283943,0.128395
4.884,-0.0690137,0.47076,0.145914
4.885,-0.327251,0.678582,0.225564
4.886,-0.241185,-0.158676,-0.171585
4.887,-0.0676143,-0.499696,0.0314738
4.888,-0.023112,-0.576292,0.457801
4.889,0.101533,0.10376,0.147423
4.89,0.0137595,0.441653,0.168087
4.891,-0.172434,0.677736,0.25872
4.892,-0.254665,0.277698,-0.0303551
4.893,-0.504239,-0.297515,-0.312881
4.894,-0.000485939,-0.389889,0.0673564
4.895,0.1005,-0.147394,0.150793
4.896,0.0806249,0.208384,0.135034
4.897,-0.00479739,0.283547,0.0834077
4.898,-0.239722,0.666129,0.23343
4.899,-0.458171,0.410502,-0.00374278
4.9,-0.127001,-0.452833,-0.0615943
4.901,-0.137176,-0.889035,0.55675
4.902,0.112478,-0.00934375,0.150003
4.903,0.0562902,0.326661,0.143321
4.904,-0.048937,0.380364,0.103325
4.905,-0.269118,0.518567,0.114636
4.906,-0.382572,-0.057456,-0.21353
4.907,-0.162654,-0.740334,0.0800316
4.908,-0.0696271,-0.685667,0.542736
4.909,0.10962,0.0979234,0.140199
4.91,0.0222659,0.432729,0.164764
4.911,-0.0738735,0.353576,0.0774585
4.912,-0.314454,0.410911,0.0302202
4.913,-0.50951,-0.220519,-0.302528
4.914,-0.00913521,-0.409323,0.064752
4.915,0.0675253,-0.284493,0.277288
4.916,0.0894656,0.196076,0.117652
4.917,0.00366219,0.263329,0.0818436
4.918,-0.196236,0.574055,0.173283
4.919,-0.376622,0.298861,-0.0547153
4.92,-0.356764,-0.632739,-0.196325
4.921,0.00569281,-0.533612,0.224569
4.922,0.109419,-0.0726761,0.167833
4.923,0.0703018,0.322555,0.147274
4.924,-0.0767525,0.590312,0.220814
4.925,-0.223354,0.487906,0.105511
4.926,-0.337434,0.0110749,-0.174715
4.927,-0.432279,-0.89885,-0.119501
4.928,-0.090313,-0.76749,0.548167
4.929,0.104003,0.0498609,0.114401
4.93,0.0375057,0.367115,0.146714
4.931,-0.113809,0.569008,0.1941
4.932,-0.298918,0.503526,0.0967272
4.933,-0.381395,-0.177108,-0.241693
4.934,-0.0572209,-0.527288,0.0660546
4.935,-0.0187099,-0.532857,0.453955
4.936,0.0966601,0.131562,0.143657
4.937,0.0168627,0.213404,0.0769861
4.938,-0.0657193,0.274293,0.0427974
4.939,-0.204347,0.167683,-0.0641232
4.94,-0.463474,-0.432044,-0.300473
4.941,-0.0390012,-0.644148,0.244953
4.942,0.0877575,-0.183988,0.229036
4.943,0.0697095,0.191339,0.126098
4.944,-0.0529898,0.537314,0.194321
4.945,-0.181523,0.443663,0.0890212
4.946,-0.427653,0.218638,-0.113091
4.947,-0.21232,-0.675203,-0.0408028
4.948,-0.113697,-0.831408,0.557885
4.949,0.105758,0.0237663,0.117933
4.95,0.0362151,0.153313,0.0881651
4.951,-0.0587254,0.374728,0.0956214
4.952,-0.335681,0.620181,0.176342
4.953,-0.40155,-0.127477,-0.239634
4.954,-0.129355,-0.724801,0.122746
4.955,-0.0436292,-0.595667,0.502066
4.956,0.103774,0.148294,0.128544
4.957,0.00922866,0.39592,0.142805
4.958,-0.195409,0.711286,0.280311
4.959,-0.212932,0.181375,-0.0616802
4.96,-0.457205,-0.414819,-0.297685
4.961,-0.0787377,-0.747469,0.301934
4.962,0.0391696,-0.301523,0.317858
4.963,0.0774156,0.24021,0.118233
4.964,-0.0308251,0.430733,0.139604
4.965,-0.234603,0.601724,0.184257
4.966,-0.389492,0.202714,-0.110681
4.967,-0.314296,-0.736042,-0.111072
4.968,-0.015493,-0.619176,0.346103
4.969,0.0331045,-0.206176,0.267941
4.97,0.043943,0.15772,0.0980977
4.971,-0.102068,0.605335,0.223233
4.972,-0.326664,0.677775,0.225003
4.973,-0.271082,-0.153064,-0.186182
4.974,-0.198114,-0.83376,0.122118
4.975,-0.000434366,-0.53415,0.409056
4.976,0.0985675,0.0975404,0.109065
4.977,0.018559,0.437617,0.165329
4.978,-0.0862381,0.392439,0.0930062
4.979,-0.331194,0.446222,0.0492971
4.98,-0.121457,-0.230998,-0.100621
4.981,-0.031472,-0.539567,0.124198
4.982,-0.00464269,-0.435461,0.413724
4.983,0.0849677,0.182734,0.136536
4.984,0.00122536,0.279462,0.0861793
4.985,-0.169758,0.501536,0.130277
4.986,-0.356531,0.241831,-0.0807489
4.987,-0.361171,-0.622089,-0.203421
4.988,-0.0267982,-0.640499,0.303655
4.989,0.0931597,-0.127386,0.209857
4.99,0.0457059,0.103965,0.102799
4.991,-0.0217948,0.305307,0.0814228
4.992,-0.237373,0.543874,0.140796
4.993,-0.423753,0.166611,-0.138689
4.994,-0.0697151,-0.377655,-0.0284156
4.995,0.0532631,-0.311462,0.121034
4.996,0.0418887,-0.146978,0.229918
4.997,0.0432259,0.400669,0.161626
4.998,-0.0367797,0.275045,0.0589041
4.999,-0.168,0.264594,-0.00621984
5,-0.407642,-0.135351,-0.243948
5.001,-0.0335072,-0.401844,0.024906
5.002,0.0828767,-0.249929,0.160125
5.003,0.0817669,0.0687255,0.147469
5.004,-0.00068934,0.473364,0.178047
5.005,-0.111542,0.418183,0.0976407
5.006,-0.236699,0.211822,-0.0568744
5.007,-0.179624,-0.366761,-0.130358
5.008,-0.21714,-1.02197,0.436714
5.009,0.0739729,-0.232425,0.258794
5.01,0.0801053,0.21925,0.135583
5.011,-0.0384462,0.513468,0.18501
5.012,-0.180046,0.479897,0.112791
5.013,-0.426054,0.297782,-0.0681208
5.014,-0.40836,-0.735247,-0.194597
5.015,-0.0254107,-0.644884,0.368073
5.016,0.0800222,-0.113801,0.214097
5.017,0.0562413,0.365757,0.153865
5.018,-0.0336786,0.307076,0.0751032
5.019,-0.318558,0.65863,0.210753
5.02,-0.140367,-0.118727,-0.109544
5.021,-0.242463,-0.859379,0.076579
5.022,0.00796969,-0.529656,0.381167
5.023,0.0853358,0.00354654,0.168505
5.024,0.0233603,0.441983,0.172717
5.025,-0.0603953,0.310726,0.0624542
5.026,-0.318866,0.437923,0.0467849
5.027,-0.125328,-0.215419,-0.103917
5.028,-0.0180155,-0.418931,0.0563589
5.029,-0.0208826,-0.491742,0.451695
5.03,0.0679067,0.06967,0.136416
5.031,-0.0240803,0.528861,0.199533
5.032,-0.20228,0.620951,0.206903
5.033,-0.194173,0.0854544,-0.0910186
5.034,-0.496881,-0.57969,-0.303412
5.035,-0.163075,-0.944551,0.515248
5.036,0.0781867,-0.160435,0.232969
5.037,0.0691309,0.299988,0.142979
5.038,-0.0281097,0.338527,0.0931319
5.039,-0.315462,0.742164,0.281955
5.04,-0.212193,-0.0647842,-0.140795
5.041,-0.423257,-0.91656,-0.0972065
5.042,0.0252352,-0.501092,0.307888
5.043,0.101425,0.00630352,0.16767
5.044,0.0394339,0.337051,0.136205
5.045,-0.139925,0.677653,0.267105
5.046,-0.123056,0.178809,-0.0248776
5.047,-0.136404,-0.168039,-0.110829
5.048,-0.343562,-1.05483,0.154814
5.049,0.0741659,-0.318816,0.237193
5.05,0.0693029,0.0257989,0.15169
5.051,-0.00430655,0.499528,0.190176
5.052,-0.138637,0.489925,0.132484
5.053,-0.325733,0.322907,-0.0268138
5.054,-0.362348,-0.496285,-0.236265
5.055,-0.125357,-0.854461,0.369805
5.056,0.103605,-0.111801,0.142399
5.057,0.0522496,0.0861215,0.114856
5.058,-0.0595337,0.584398,0.223267
5.059,-0.109751,0.276386,0.0232063
5.06,-0.383601,0.139904,-0.139352
5.061,-0.0848371,-0.401605,-0.0363813
5.062,-0.0520035,-0.700318,0.454147
5.063,0.110896,0.00571425,0.157756
5.064,0.0465837,0.33562,0.140343
5.065,-0.0539639,0.365546,0.0930808
5.066,-0.27098,0.473538,0.0829661
5.067,-0.485674,-0.00771009,-0.233009
5.068,-0.0713842,-0.57563,0.0808645
5.069,0.0392798,-0.413332,0.334317
5.07,0.0962299,0.13458,0.111651
5.071,0.0101236,0.376552,0.134103
5.072,-0.162842,0.57423,0.182577
5.073,-0.400253,0.511011,0.0795702
5.074,-0.145115,-0.331596,-0.108942
5.075,-0.0846119,-0.760008,0.30585
5.076,0.0630791,-0.260204,0.279606
5.077,0.0782282,0.225687,0.114153
5.078,-0.0512529,0.572262,0.217501
5.079,-0.100338,0.270476,0.0246063
5.08,-0.343619,0.139023,-0.126895
5.081,-0.438613,-0.764417,-0.205039
5.082,0.0269565,-0.484918,0.237874
5.083,0.0947369,-0.0688406,0.192037
5.084,0.0502924,0.21982,0.111844
5.085,-0.0609093,0.441988,0.132145
5.086,-0.267102,0.524696,0.119498
5.087,-0.370524,-0.0514248,-0.20711
5.088,-0.384868,-0.955803,-0.02089
5.089,0.0653589,-0.26835,0.121259
5.09,0.063645,-0.057857,0.185836
5.091,0.0229358,0.446919,0.174784
5.092,-0.0912595,0.426391,0.110358
5.093,-0.171633,0.203114,-0.0358835
5.094,-0.349161,-0.341722,-0.241475
5.095,-0.152953,-0.863066,0.273248
5.096,0.0918403,-0.176287,0.136802
5.097,0.0799518,0.131807,0.135419
5.098,-0.0236707,0.500335,0.181412
5.099,-0.0807609,0.264778,0.0310941
5.1,-0.183543,0.068878,-0.0917161
5.101,-0.485443,-0.60012,-0.292721
5.102,0.00646829,-0.529692,0.22081
5.103,0.110244,-0.0587374,0.149112
5.104,0.0464488,0.120104,0.101973
5.105,-0.072804,0.5495,0.194865
5.106,-0.17756,0.375656,0.0492761
5.107,-0.187649,-0.0757412,-0.130265
5.108,-0.281428,-0.857189,0.0177042
5.109,0.047788,-0.426392,0.261755
5.11,0.0633706,-0.0648367,0.189345
5.111,0.025817,0.436357,0.171132
5.112,-0.0657509,0.338105,0.0733118
5.113,-0.32029,0.473584,0.0706439
5.114,-0.132324,-0.21488,-0.108885
5.115,-0.15354,-0.854183,0.254013
5.116,0.0610939,-0.327755,0.291222
5.117,0.0897865,0.145475,0.140152
5.118,0.003006,0.35798,0.12107
5.119,-0.213555,0.709995,0.275106
5.12,-0.376985,0.394504,0.00397445
5.121,-0.251777,-0.511674,-0.153774
5.122,-0.178805,-0.97056,0.489144
5.123,0.0733575,-0.194103,0.24851
5.124,0.0742537,0.297871,0.137986
5.125,-0.0167471,0.278013,0.0728045
5.126,-0.232287,0.534953,0.135729
5.127,-0.456924,0.227206,-0.116215
5.128,-0.0687534,-0.378657,-0.0270318
5.129,0.0543848,-0.314624,0.125925
5.13,0.100608,-0.00194027,0.170112
5.131,0.040768,0.304297,0.125581
5.132,-0.133038,0.642711,0.241792
5.133,-0.160199,0.223159,-0.022401
5.134,-0.529447,-0.0302516,-0.255141
5.135,-0.162668,-0.828065,0.186816
5.136,-0.0114967,-0.52055,0.439747
5.137,0.101373,0.15917,0.14066
5.138,0.013506,0.272952,0.0932752
5.139,-0.183836,0.61781,0.209084
5.14,-0.24442,0.186993,-0.0710366
5.141,-0.235919,-0.462785,-0.154355
5.142,-0.197981,-0.99859,0.465256
5.143,0.0664068,-0.229772,0.266797
5.144,0.0791102,0.28942,0.143305
5.145,-0.0592774,0.57988,0.220292
5.146,-0.243432,0.616168,0.193204
5.147,-0.14199,-0.0231234,-0.0953528
5.148,-0.110126,-0.466051,-0.0385887
5.149,-0.00831157,-0.597221,0.365236
5.15,0.0942258,-0.0440616,0.18453
5.151,0.0523287,0.377734,0.157284
5.152,-0.1084,0.623091,0.234307
5.153,-0.223826,0.39622,0.0465596
5.154,-0.45837,-0.00475321,-0.223061
5.155,-0.187205,-0.812351,0.116277
5.156,0.0347426,-0.450551,0.331404
5.157,0.0578252,-0.0466883,0.176348
5.158,0.0206546,0.387645,0.145572
5.159,-0.173586,0.704107,0.279572
5.16,-0.13059,0.13915,-0.0432792
5.161,-0.170695,-0.283146,-0.133266
5.162,-0.142468,-0.857025,0.29651
5.163,0.0973502,-0.190908,0.177186
5.164,0.0727479,0.11385,0.131838
5.165,-0.00428498,0.350292,0.112951
5.166,-0.129126,0.400595,0.0808009
5.167,-0.422873,0.432355,0.018777
5.168,-0.117944,-0.360783,-0.0804611
5.169,-0.109128,-0.837067,0.445159
5.17,0.0750726,-0.175472,0.240576
5.171,0.0671563,0.277405,0.122327
5.172,-0.0633975,0.527726,0.184046
5.173,-0.152347,0.337672,0.0370518
5.174,-0.51403,0.311391,-0.0804701
5.175,-0.362115,-0.882711,-0.0586086
5.176,0.030958,-0.482801,0.299851
5.177,0.049689,-0.112916,0.21085
5.178,0.0326348,0.41946,0.164007
5.179,-0.130348,0.60486,0.214634
5.18,-0.252399,0.360009,0.0162321
5.181,-0.448754,-0.197583,-0.27393
5.182,-0.260741,-1.01276,0.259263
5.183,0.0550223,-0.346654,0.304378
5.184,0.0918498,0.145304,0.141038
5.185,-0.00397325,0.444323,0.160534
5.186,-0.159759,0.542926,0.161574
5.187,-0.439976,0.575814,0.121397
5.188,-0.229823,-0.471903,-0.147289
5.189,-0.101869,-0.813422,0.377241
5.19,0.0858916,-0.18235,0.231598
5.191,0.0766201,0.2431,0.136283
5.192,-0.00780172,0.253116,0.0690789
5.193,-0.118772,0.301797,0.0316657
5.194,-0.307918,0.0709874,-0.142287
5.195,-0.27665,-0.750228,-0.0630836
5.196,0.00107822,-0.573846,0.327739
5.197,0.0562286,-0.146735,0.232599
5.198,0.0489226,0.384846,0.159155
5.199,-0.0328786,0.273914,0.0607474
5.2,-0.139379,0.235093,-0.00843459
5.201,-0.47938,0.0320329,-0.2156
5.202,-0.204463,-0.858891,0.141889
5.203,0.0546577,-0.390767,0.285844
5.204,0.101573,0.0997155,0.148033
5.205,0.0136907,0.452859,0.173782
5.206,-0.140069,0.54945,0.172114
5.207,-0.321252,0.390598,0.0154848
5.208,-0.454845,-0.340272,-0.294883
5.209,-0.00269649,-0.391215,0.064536
5.21,0.100446,-0.164062,0.165915
5.211,0.0503621,0.0468208,0.123882
5.212,0.000810772,0.251453,0.0751467
5.213,-0.25001,0.719808,0.275396
5.214,-0.394491,0.289122,-0.0650799
5.215,-0.179914,-0.543647,-0.077814
5.216,0.0125079,-0.520857,0.232805
5.217,0.0964278,-0.0990508,0.19925
5.218,0.0605,0.270614,0.130668
5.219,-0.0814568,0.566636,0.202576
5.22,-0.263394,0.550339,0.138982
5.221,-0.300569,-0.0637075,-0.181768
5.222,-0.410264,-0.963982,-0.0432765
5.223,-0.0528765,-0.669809,0.500119
5.224,0.106919,0.0894812,0.123712
5.225,0.0292094,0.337445,0.129462
5.226,-0.133197,0.572115,0.189737
5.227,-0.345406,0.554026,0.123077
5.228,-0.174336,-0.246007,-0.137188
5.229,-0.140031,-0.825535,0.241044
5.23,0.0200955,-0.419307,0.37546
5.231,0.0825586,0.111811,0.139634
5.232,-0.0090133,0.444737,0.154871
5.233,-0.223213,0.723016,0.283776
5.234,-0.169905,0.0823304,-0.0810949
5.235,-0.286161,-0.555324,-0.167717
5.236,-0.174443,-0.963127,0.490117
5.237,0.0876448,-0.15809,0.223812
5.238,0.0469144,0.0881518,0.107248
5.239,-0.026158,0.35631,0.102915
5.24,-0.286898,0.699487,0.250839
5.241,-0.23547,-0.0458146,-0.147897
5.242,-0.198448,-0.697969,-0.0081442
5.243,-0.0836691,-0.757752,0.530955
5.244,0.10049,0.0019993,0.169128
5.245,0.039401,0.267172,0.113019
5.246,-0.0581116,0.353996,0.0850857
5.247,-0.325245,0.546747,0.121973
5.248,-0.340413,-0.248995,-0.232573
5.249,-0.303043,-1.05269,0.231508
5.25,0.0824012,-0.279026,0.223682
5.251,0.089446,0.127853,0.141558
5.252,-0.00156163,0.437812,0.154607
5.253,-0.0738108,0.293943,0.0478763
5.254,-0.319817,0.324138,-0.0244326
5.255,-0.486415,-0.42265,-0.31218
5.256,-0.0970718,-0.795162,0.341488
5.257,0.0736809,-0.227714,0.258109
5.258,0.0799551,0.246794,0.12324
5.259,-0.0409321,0.488461,0.168562
5.26,-0.27805,0.74822,0.294155
5.261,-0.485605,0.424498,0.000239188
5.262,-0.285778,-0.714624,-0.0954447
5.263,0.03908,-0.346754,0.113625
5.264,0.032095,-0.213544,0.272807
5.265,0.0435919,0.145444,0.0973228
5.266,-0.0978052,0.602603,0.223124
5.267,-0.305422,0.63779,0.196554
5.268,-0.488993,0.137033,-0.171514
5.269,-0.0798557,-0.519045,0.0263177
5.27,-0.0676607,-0.678829,0.54026
5.271,0.109302,0.100624,0.140715
5.272,0.0209222,0.442162,0.169386
5.273,-0.0576727,0.29044,0.0542932
5.274,-0.389725,0.602925,0.152116
5.275,-0.166329,-0.298995,-0.128956
5.276,-0.112614,-0.804556,0.291293
5.277,0.0661317,-0.280825,0.279451
5.278,0.0895805,0.217253,0.139484
5.279,-0.0269044,0.480003,0.169727
5.28,-0.200176,0.576111,0.173898
5.281,-0.372127,0.282747,-0.0627273
5.282,-0.196755,-0.524188,-0.102148
5.283,-0.133259,-0.886553,0.479522
5.284,0.108663,-0.0527416,0.137793
5.285,0.0597517,0.232841,0.122479
5.286,-0.066053,0.505997,0.169051
5.287,-0.277417,0.602586,0.174875
5.288,-0.256885,-0.0907714,-0.168071
5.289,-0.184308,-0.729708,0.036633
5.29,-0.053895,-0.679931,0.495215
5.291,0.0924102,0.0127244,0.167
5.292,0.029902,0.394218,0.14848
5.293,-0.0791021,0.393893,0.0968481
5.294,-0.306095,0.437876,0.0499846
5.295,-0.487195,-0.179369,-0.285218
5.296,-0.0148446,-0.398429,0.0496719
5.297,0.0943499,-0.206849,0.174182
5.298,0.0622352,0.0567723,0.134514
5.299,-0.0233083,0.500281,0.18154
5.3,-0.0849264,0.277578,0.0349553
5.301,-0.439475,0.447046,0.0254472
5.302,-0.247511,-0.590713,-0.121793
5.303,-0.180681,-0.977706,0.55269
5.304,0.0242668,-0.268032,0.308864
5.305,0.0606591,0.199505,0.11881
5.306,-0.0599905,0.52165,0.181448
5.307,-0.245073,0.574884,0.161543
5.308,-0.344865,0.0595042,-0.160132
5.309,-0.276917,-0.795087,-0.0303498
5.31,0.038683,-0.453385,0.244968
5.311,0.0392676,-0.158146,0.236603
5.312,0.0410708,0.21619,0.102207
5.313,-0.107403,0.562937,0.191964
5.314,-0.272979,0.469124,0.0794583
5.315,-0.47745,-0.0372436,-0.240949
5.316,-0.180411,-0.848157,0.176356
5.317,0.080612,-0.25752,0.158176
5.318,0.0500418,-0.0387775,0.165419
5.319,0.020651,0.228704,0.0850565
5.32,-0.161666,0.593117,0.196645
5.321,-0.254464,0.250207,-0.0444391
5.322,-0.343022,-0.458071,-0.229921
5.323,-0.00234301,-0.415019,0.0797122
5.324,0.079739,-0.235563,0.249768
5.325,0.0611163,0.0909208,0.124398
5.326,-0.0359016,0.496787,0.173915
5.327,-0.0888759,0.255316,0.0230007
5.328,-0.207092,0.0358123,-0.112724
5.329,-0.298819,-0.700795,-0.116138
5.33,-0.0330085,-0.664355,0.36933
5.331,0.0292808,-0.237077,0.288328
5.332,0.0604427,0.252055,0.1266
5.333,-0.0801937,0.579808,0.212907
5.334,-0.300067,0.687993,0.238661
5.335,-0.379847,0.0215137,-0.18667
5.336,-0.252486,-0.821255,0.0233689
5.337,0.0615157,-0.303135,0.135613
5.338,0.0877746,-0.00356802,0.171488
5.339,0.0292178,0.435036,0.171019
5.34,-0.123241,0.582243,0.200461
5.341,-0.182589,0.252799,-0.0174884
5.342,-0.478394,-0.131051,-0.27002
5.343,-0.167314,-0.864761,0.234192
5.344,0.0904389,-0.220294,0.165431
5.345,0.0660272,0.0495244,0.140584
5.346,-0.00931597,0.448005,0.159854
5.347,-0.157175,0.531706,0.154585
5.348,-0.280664,0.23933,-0.0586107
5.349,-0.459775,-0.485033,-0.295276
5.35,0.000854901,-0.507297,0.168441
5.351,0.074027,-0.195447,0.248391
5.352,0.0750346,0.276286,0.140842
5.353,-0.0371731,0.434989,0.138926
5.354,-0.221837,0.534479,0.138148
5.355,-0.421167,0.190306,-0.126079
5.356,-0.0762275,-0.385462,-0.0327761
5.357,-0.00272418,-0.581389,0.359335
5.358,0.0460762,-0.148554,0.232167
5.359,0.042842,0.389878,0.154986
5.36,-0.0691461,0.401468,0.105402
5.361,-0.373128,0.711892,0.245609
5.362,-0.33926,-0.18446,-0.223954
5.363,-0.17839,-0.838423,0.166929
5.364,0.0399884,-0.420014,0.329723
5.365,0.100904,0.126162,0.117406
5.366,0.0119852,0.396203,0.144535
5.367,-0.16399,0.605761,0.205344
5.368,-0.354537,0.445519,0.043239
5.369,-0.13479,-0.289807,-0.106278
5.37,-0.0967771,-0.783845,0.30956
5.371,0.0154899,-0.365956,0.365763
5.372,0.0786018,0.194978,0.132975
5.373,-0.0346918,0.502873,0.180051
5.374,-0.15441,0.427643,0.0879488
5.375,-0.276507,0.111424,-0.1149
5.376,-0.467169,-0.685715,-0.257829
5.377,-0.0410151,-0.684198,0.381083
5.378,0.088316,-0.106718,0.207846
5.379,0.0608239,0.302351,0.138925
5.38,-0.0395332,0.36242,0.0987515
5.381,-0.295531,0.633978,0.195572
5.382,-0.416423,0.0533303,-0.187034
5.383,-0.22425,-0.812087,0.0550831
5.384,-0.0186538,-0.600334,0.428727
5.385,0.100373,0.0641305,0.108591
5.386,0.0297453,0.412974,0.158409
5.387,-0.0918306,0.452973,0.125985
5.388,-0.384972,0.674678,0.211799
5.389,-0.191686,-0.262948,-0.148354
5.39,-0.18698,-0.910163,0.262719
5.391,0.092192,-0.226096,0.190086
5.392,0.0957465,0.175952,0.140452
5.393,-7.78853e-05,0.365546,0.122703
5.394,-0.226384,0.73051,0.28941
5.395,-0.278509,0.198349,-0.0778602
5.396,-0.295227,-0.563186,-0.172338
5.397,-0.170094,-0.955711,0.492106
5.398,0.10044,-0.120391,0.197478
5.399,0.0645753,0.222314,0.124865
5.4,-0.0779607,0.597316,0.225399
5.401,-0.118964,0.25535,0.00944488
5.402,-0.475709,0.186992,-0.142666
5.403,-0.177558,-0.724533,0.0419007
5.404,-0.0585486,-0.682799,0.510001
5.405,0.109644,0.0872266,0.131733
5.406,0.0273709,0.385322,0.148471
5.407,-0.0501392,0.281204,0.054077
5.408,-0.197402,0.257997,-0.0205036
5.409,-0.447245,-0.208776,-0.275429
5.41,-0.266113,-1.02429,0.267446
5.411,0.0920577,-0.226109,0.1875
5.412,0.0704957,0.0654701,0.139892
5.413,-0.0149617,0.505767,0.188809
5.414,-0.188136,0.595975,0.191755
5.415,-0.280525,0.200708,-0.077435
5.416,-0.300649,-0.566514,-0.175514
5.417,-0.0967591,-0.806532,0.392393
5.418,0.104986,-0.0771931,0.13265
5.419,0.0726689,0.266425,0.137795
5.42,-0.0561519,0.517219,0.180132
5.421,-0.241666,0.580529,0.166582
5.422,-0.242578,-0.0138268,-0.143013
5.423,-0.111757,-0.491358,-0.0290032
5.424,-0.077323,-0.750557,0.5096
5.425,0.0926454,-0.0262373,0.179162
