time,x,y,z
4.556,-0.374098,0.293458,-0.0421122
4.557,-0.157797,-0.201725,0.346358
4.558,-0.130986,0.443568,0.106178
4.559,-0.438607,0.808324,0.325647
4.56,-0.0709911,-0.149455,-0.066219
4.561,-0.187522,-0.573742,-0.100123
4.562,-0.524729,-1.00065,-0.216789
4.563,-0.230873,-0.440196,-0.171282
4.564,-0.0246714,-0.0417754,0.204634
4.565,-0.256416,-0.866476,-0.00834027
4.566,-0.28385,0.635207,0.201302
4.567,-0.0648964,0.652106,0.258943
4.568,-0.24347,-0.163454,-0.17219
4.569,0.0271416,-0.303937,0.0708927
4.57,-0.0637346,-0.312791,-0.012033
4.571,-0.547589,0.877201,0.382487
4.572,-0.48172,0.833344,0.345198
4.573,-0.114388,-0.041564,-0.0814001
4.574,-0.744316,0.87,0.37169
4.575,-0.171335,0.481412,0.118019
4.576,-0.113755,-0.12435,0.200443
4.577,-0.16488,0.718801,0.285274
4.578,0.0643137,-0.0616395,0.0575821
4.579,-0.686436,-1.12468,-0.286185
4.58,-0.329302,-0.280316,-0.231723
4.581,-0.386747,-0.0342561,-0.197325
4.582,0.0344838,-0.108833,0.0262483
4.583,0.0827025,-0.266652,0.152278
4.584,-0.275724,0.0189075,-0.139471
4.585,-0.0168327,-0.683069,0.466928
4.586,0.031078,-0.542262,0.368618
4.587,0.0340925,-0.136636,0.0275745
4.588,-0.443016,-0.610831,-0.291803
4.589,-0.608891,0.916516,0.418265
4.59,0.0110158,-0.293803,0.0432154
4.591,0.0189861,0.498436,0.192953
4.592,0.107849,0.0419896,0.117741
4.593,0.119832,0.0809403,0.154914
4.594,-0.164118,0.543053,0.159958
4.595,0.106222,-0.197324,0.235808
4.596,0.120814,-0.0111689,0.163151
4.597,-0.00958333,-0.288543,0.018131
4.598,0.0903013,-0.206331,0.136632
4.599,0.0873252,0.0393315,0.0883351
4.6,-0.152769,0.611849,0.208838
4.601,0.0551907,0.349328,0.138369
4.602,-0.325903,0.00134468,-0.163906
4.603,-0.10532,0.283506,0.0323787
4.604,-0.0968415,0.590362,0.207794
4.605,-0.0476332,0.557881,0.201331
4.606,0.105753,0.119666,0.120376
4.607,-0.768381,-0.448119,-0.435556
4.608,-0.346426,0.953366,0.463684
4.609,0.0123827,0.333986,0.106009
4.61,-0.217118,0.6298,0.208632
4.611,0.111939,-0.150338,0.219156
4.612,-0.568852,-1.66934,0.788529
4.613,0.048452,0.182845,0.0742675
4.614,-0.148832,-0.178109,0.294385
4.615,0.0372394,0.446231,0.174014
4.616,-0.138155,-0.169275,0.287414
4.617,0.0432651,-0.382311,0.130614
4.618,-0.0538847,0.638556,0.253547
4.619,-0.425929,0.398408,0.0118833
4.62,-0.196149,0.522528,0.138745
4.621,-0.0534288,0.574652,0.210157
4.622,0.106507,-0.196842,0.233191
4.623,0.0863576,-0.32044,0.274826
4.624,-0.0551199,0.394167,0.108947
4.625,-0.0155274,0.0494664,0.106966
4.626,-0.114236,-0.541024,0.746425
4.627,0.0573312,-0.422597,0.221228
4.628,0.0546107,0.330966,0.151364
4.629,0.0638327,0.0656398,0.188769
4.63,0.111748,-0.123656,0.227851
4.631,-0.0478136,-0.0078782,-0.0309652
4.632,-0.702801,0.98054,0.481137
4.633,-0.385262,0.842328,0.359683
4.634,-0.100803,0.341694,0.0606328
4.635,-0.0301715,-0.197302,-0.0180665
4.636,-0.201551,-0.224806,-0.156985
4.637,0.0329902,-0.499815,0.431642
4.638,0.0349392,0.144019,0.0538274
4.639,-0.410308,0.572742,0.136324
4.64,-0.340072,0.549019,0.129198
4.641,-0.481506,-1.57478,1.10342
4.642,0.0458929,-0.482303,0.269622
4.643,-0.61553,-0.913356,-0.330915
4.644,-0.106037,0.615534,0.222472
4.645,0.0534689,0.415997,0.17433
4.646,-0.0921826,-0.082808,-0.074633
4.647,-0.363989,0.60588,0.167471
4.648,0.0737327,-0.377142,0.307347
4.649,0.0130528,-0.42016,0.495233
4.65,-0.274126,0.861659,0.386777
4.651,0.0625081,-0.0756263,0.268359
4.652,0.107231,-0.19289,0.22919
4.653,-0.616904,-1.59669,0.374525
4.654,-0.0586021,0.501444,0.163012
4.655,-0.230432,-1.16077,0.729343
4.656,-0.171845,-0.634751,-0.0553347
4.657,-0.0425581,-0.00308048,0.100454
4.658,-0.207211,0.410033,0.0654513
4.659,-0.258769,-0.938786,0.0561522
4.66,-0.429007,-1.36481,0.353361
4.661,0.0160493,-0.384426,0.0760102
4.662,-0.0218104,0.428933,0.136006
4.663,-0.15395,-0.242409,0.435935
4.664,-0.256355,0.323894,0.00342817
4.665,-0.258857,0.894365,0.417114
4.666,-0.0691366,-0.189805,-0.0229546
4.667,-0.304917,0.272286,-0.0372193
4.668,-0.0285675,-0.211106,-0.0152012
4.669,-0.36935,0.967755,0.475868
4.67,-0.0105324,0.413049,0.132586
4.671,-0.0288786,-0.103268,0.279258
4.672,-0.0921625,-0.674913,0.090766
4.673,-0.821121,0.46517,0.0146333
4.674,0.0487333,-0.469428,0.259388
4.675,0.0785576,0.177646,0.0994218
4.676,-0.169461,-0.912063,0.9196
4.677,-0.334393,-0.0215857,-0.174782
4.678,0.0169557,0.2265,0.103467
4.679,0.077392,0.0801261,0.0796066
4.68,0.0839314,-0.307861,0.307968
4.681,-0.702456,-1.4611,-0.00672339
4.682,-0.0942983,0.214841,0.00576436
4.683,-0.093016,-0.110595,0.21637
4.684,0.0404178,-0.0659325,0.264698
4.685,-0.733029,-0.776165,-0.433866
4.686,-0.536367,0.999246,0.500626
4.687,-0.298704,-0.957938,0.0123392
4.688,-0.146204,0.767161,0.326037
4.689,-0.248782,0.200115,-0.057181
4.69,0.067133,-0.206566,0.0958611
4.691,-0.0132252,-0.327022,0.0288106
4.692,-0.180796,0.719092,0.282562
4.693,-0.197249,-1.09756,0.686645
4.694,-0.114114,0.292179,0.032838
4.695,-0.372326,-1.3825,1.1125
4.696,-0.000451494,0.515559,0.197375
4.697,0.119324,0.0833767,0.15105
4.698,-0.0341838,-0.0833098,-0.0324545
4.699,0.0307685,0.15687,0.0541454
4.7,-0.118518,-0.00708993,-0.076125
4.701,-0.0503045,0.460711,0.142305
4.702,-0.0586905,-0.617658,0.103932
4.703,-0.23029,-1.12987,0.479924
4.704,-0.136734,-0.794577,0.125119
4.705,-0.728163,0.00054016,-0.270918
4.706,-0.327173,0.239118,-0.0604756
4.707,-0.414604,0.253891,-0.073403
4.708,0.113783,0.124282,0.137419
4.709,-0.401406,-1.39824,1.25739
4.71,-0.1478,0.422727,0.0891503
4.711,-0.1204,0.74022,0.310287
4.712,-0.0184103,-0.339605,0.0286499
4.713,-0.364775,0.491214,0.0844826
4.714,-0.0999728,-0.185389,-0.00602529
4.715,-0.289545,-0.331434,-0.214396
4.716,-0.0395373,-0.067253,-0.0264206
4.717,0.0648143,-0.316638,0.369111
4.718,-0.00945466,-0.248979,-0.00544286
4.719,-0.23459,-0.404584,-0.177913
4.72,0.00538803,-0.185952,0.365659
4.721,0.0513477,0.0218466,0.0460981
4.722,0.112171,0.17379,0.152726
4.723,0.00317166,-0.497305,0.528047
4.724,-0.43049,-1.25219,0.145463
4.725,-0.293195,-0.839448,-0.0766862
4.726,-0.184978,0.265031,-0.00602117
4.727,-0.415172,-0.486318,-0.286032
4.728,-0.245101,0.156428,-0.0755684
4.729,-0.195476,0.536009,0.147837
4.73,0.0628583,0.226584,0.145668
4.731,-0.69998,-1.49141,0.0359649
4.732,-0.175925,-0.0354489,-0.112462
4.733,-0.0480002,-0.0200357,-0.0339413
4.734,-0.275869,0.541008,0.134566
4.735,-0.107414,0.0397819,-0.058507
4.736,0.0905299,0.0874626,0.186442
4.737,-0.055865,-0.370665,-0.028572
4.738,-0.184127,-0.691459,-0.0381175
4.739,-0.406573,-0.27088,-0.266477
4.74,-0.274109,0.855501,0.381343
4.741,0.0284337,0.0285481,0.188998
4.742,-0.837377,0.662931,0.178475
4.743,0.0880237,-0.085518,0.0980457
4.744,0.020102,-0.566149,0.290914
4.745,0.0425081,0.356758,0.150887
4.746,-0.226897,-1.03164,0.249709
4.747,-0.153108,-0.633124,-0.0332109
4.748,-0.219811,-0.572224,-0.131975
4.749,0.0414693,-0.120844,0.303967
4.75,0.103782,-0.170365,0.256336
4.751,-0.266798,0.0531787,-0.124103
4.752,-0.134163,-0.813909,0.852569
4.753,0.0447243,0.275196,0.101658
4.754,-0.60615,0.921473,0.423113
4.755,0.0265243,-0.29899,0.0674129
4.756,-0.126478,-0.687959,0.0417836
4.757,-0.1334,-0.139924,0.122777
4.758,-0.0301904,0.0139771,0.113212
4.759,-0.494961,-0.377945,-0.32043
4.76,0.0992504,0.255822,0.149752
4.761,-0.0669006,-0.0216649,-0.0484559
4.762,-0.256996,-0.284426,-0.193447
4.763,-0.101881,-0.22137,0.414316
4.764,0.000826162,0.257748,0.0684135
4.765,-0.0660665,-0.709154,0.188607
4.766,0.0454644,-0.229866,0.369419
4.767,-0.432493,-1.43795,0.53999
4.768,0.0482734,0.244057,0.0930682
4.769,0.106117,0.208195,0.156397
4.77,-0.102366,0.102046,-0.0376259
4.771,0.11361,-0.118813,0.219388
4.772,-0.00751651,-0.291917,0.0213523
4.773,0.0213107,0.476816,0.186749
4.774,-0.202127,-1.08486,0.486167
4.775,0.105777,0.0961675,0.117384
4.776,0.0621472,-0.425724,0.264485
4.777,0.0551493,0.0166238,0.0494505
4.778,-0.395442,-0.119284,-0.227439
4.779,0.0806543,0.323869,0.160309
4.78,-0.021162,0.231498,0.0633155
4.781,0.0484548,-0.0457211,0.0396149
4.782,0.0647918,-0.247676,0.0986085
4.783,-0.198126,-0.923631,0.1535
4.784,-0.0103601,-0.449591,0.0675577
4.785,-0.234077,0.0558979,-0.110794
4.786,-0.463068,1.02506,0.527779
4.787,-0.0146624,-0.322282,0.0254192
4.788,-0.76192,-0.671839,-0.453978
4.789,-0.172565,-0.868883,0.138121
4.79,0.0386738,-0.471859,0.20841
4.791,0.0697186,0.0269702,0.209745
4.792,-0.0715109,0.545221,0.185729
4.793,0.0633087,0.308919,0.127521
4.794,0.063848,0.378127,0.166846
4.795,-0.0594917,-0.0503596,0.0115904
4.796,0.0840263,0.248274,0.123942
4.797,-0.300374,0.216232,-0.064869
4.798,-0.41403,0.987281,0.492385
4.799,-0.234444,-0.969805,0.137475
4.8,-0.46666,-0.0284933,-0.220389
4.801,0.110062,0.0915311,0.179466
4.802,-0.202469,-0.0950142,-0.138823
4.803,-0.483159,0.938571,0.44289
4.804,-0.348196,0.552239,0.130194
4.805,-0.218651,-0.183994,-0.162321
4.806,-0.054699,-0.452269,0.613109
4.807,0.112937,0.16657,0.149128
4.808,-0.0304917,-0.105628,-0.0322063
4.809,-0.0203992,-0.047504,0.216929
4.81,-0.00556823,0.474809,0.167736
4.811,-0.19895,-0.285968,-0.158263
4.812,0.0562061,-0.382753,0.391395
4.813,-0.137759,0.517268,0.149291
4.814,-0.114852,-0.133007,0.0597707
4.815,0.0301728,-0.323216,0.0697677
4.816,-0.297677,-0.76201,-0.127952
4.817,-0.094761,-0.483611,-0.0343083
4.818,-0.686331,0.358113,-0.0521917
4.819,0.0719836,-0.188464,0.0979817
4.82,-0.400996,0.47788,0.0693705
4.821,-0.0772644,0.65685,0.258785
4.822,0.0158263,-0.588618,0.408102
4.823,-0.350854,0.472193,0.0739057
4.824,-0.224672,-1.1502,0.712468
4.825,-0.184087,0.394631,0.0626975
4.826,-0.178681,0.504067,0.130949
4.827,-0.0995171,0.714483,0.295351
4.828,-0.242563,0.282301,-0.0150274
4.829,-0.186957,-0.968822,0.94162
4.83,-0.68643,-0.892389,-0.384661
4.831,-0.0613515,-0.651957,0.131893
4.832,0.0935837,0.000299044,0.0977457
4.833,-0.392925,-0.324012,-0.267692
4.834,-0.109059,-0.117085,-0.0898945
4.835,-0.765738,0.612827,0.137796
4.836,0.0576523,-0.396796,0.38305
4.837,0.0554229,-0.0327964,0.0473983
4.838,-0.222306,-0.584656,0.914378
4.839,-0.030221,0.342105,0.0890046
4.84,-0.28997,0.553285,0.140607
4.841,-0.563839,-1.64707,0.711274
4.842,-0.0732244,0.396214,0.0986951
4.843,-0.0456902,0.227748,0.040926
4.844,0.109805,0.180289,0.158161
4.845,0.0392826,-0.273428,0.0755467
4.846,-0.0117074,-0.14267,-0.0150305
4.847,-0.0643547,0.564427,0.202412
4.848,0.0120488,0.315496,0.117345
4.849,0.0940922,0.265146,0.157362
4.85,-0.18762,0.613703,0.203111
4.851,0.0534202,0.00177969,0.0465994
4.852,-0.0328546,-0.084651,-0.0306026
4.853,-0.145843,-0.366909,-0.114884
4.854,-0.409784,0.481154,0.0702597
4.855,0.0989575,-0.232383,0.265277
4.856,-0.737129,-1.46583,-0.0470296
4.857,0.0635782,0.115387,0.0711302
4.858,-0.0219716,-0.0581746,0.228628
4.859,0.0967457,0.164258,0.115457
4.86,-0.163762,0.231907,-0.0141962
4.861,0.0229888,0.0696799,0.15488
4.862,-0.315563,-0.745587,-0.153871
4.863,-0.162467,0.542998,0.160331
4.864,0.105736,-0.201359,0.236632
4.865,0.0816415,0.0669609,0.0819878
4.866,0.0516254,-0.440322,0.386109
4.867,-0.234886,0.273674,-0.0171341
4.868,0.0503806,-0.243998,0.080937
4.869,-0.283548,-1.19092,0.413241
4.87,-0.186769,0.680664,0.251883
4.871,-0.265354,0.814701,0.347299
4.872,0.0650216,0.294264,0.150799
4.873,0.0653338,-0.00546119,0.226787
4.874,0.114056,-0.0585425,0.214269
4.875,-0.315009,-0.488502,-0.224598
4.876,-0.0138542,-0.172511,-0.0124128
4.877,-0.485286,0.981904,0.484677
4.878,-0.166293,-0.891617,0.18283
4.879,-0.0278101,-0.23697,-0.0100938
4.88,0.091656,0.222553,0.124285
4.881,0.0568174,-0.0721018,0.0498852
4.882,0.0909846,0.0700677,0.0956424
4.883,0.0845809,-0.303584,0.194118
4.884,0.043853,0.0897741,0.0489742
4.885,0.0735557,0.345528,0.152115
4.886,0.0870306,0.269122,0.15763
4.887,0.023845,-0.144877,0.0170925
4.888,-0.195637,0.791922,0.337863
4.889,-0.0297142,0.139048,0.0315475
4.89,-0.115664,-0.0676664,-0.0868794
4.891,-0.123451,-0.344562,0.580219
4.892,-0.63191,-1.65824,0.48584
4.893,0.0542865,0.175794,0.0769306
4.894,0.0332986,0.140147,0.132652
4.895,-0.0429669,0.605774,0.233985
4.896,-0.0407748,-0.734171,0.341076
4.897,-0.374131,0.781864,0.307985
4.898,0.109592,-0.131561,0.158816
4.899,0.0133452,-0.162974,0.00965498
4.9,-0.30933,-0.700209,-0.167589
4.901,-0.20508,-0.615838,-0.101155
4.902,0.00193415,-0.0902563,0.278481
4.903,0.103727,-0.180113,0.256143
4.904,0.0331674,0.142773,0.0522198
4.905,-0.0188076,-0.680909,0.335341
4.906,-0.734178,-0.692476,-0.441031
4.907,-0.0936009,-0.712936,0.125907
4.908,0.0334418,0.198595,0.121367
4.909,0.0721172,0.24512,0.111714
4.91,0.087053,0.128032,0.173698
4.911,0.000421491,-0.632028,0.335154
4.912,-0.0296567,-0.689942,0.28943
4.913,0.00653037,-0.385754,0.0604914
4.914,-0.350093,0.58354,0.152754
4.915,0.0546883,0.4206,0.174811
4.916,-0.156498,0.517935,0.144905
4.917,0.0102832,0.164866,0.0964309
4.918,0.0245311,-0.132769,0.0174797
4.919,-0.0211831,0.449323,0.147134
4.92,-0.101428,-0.47153,-0.0466698
4.921,-0.686347,0.476145,0.0334865
4.922,0.062439,-0.13225,0.0648345
4.923,0.0808768,0.257317,0.123798
4.924,0.107221,-0.180746,0.239115
4.925,-0.0271021,0.511928,0.184642
4.926,0.0476532,0.240952,0.134025
4.927,-0.106454,-0.13201,0.244235
4.928,-0.087621,-0.292903,-0.0749813
4.929,0.0138187,-0.314261,0.0561078
4.93,-0.128425,-0.586423,-0.0275402
4.931,-0.392443,-0.531641,-0.269823
4.932,-0.173985,0.597404,0.194103
4.933,-0.109773,-0.119744,0.196948
4.934,-0.390239,0.868995,0.383201
4.935,0.00469572,0.460243,0.171453
4.936,0.0372923,0.302201,0.133473
4.937,-0.405822,-0.484594,-0.280808
4.938,-0.323187,0.948172,0.460417
4.939,-0.08694,0.66052,0.259755
4.94,0.0759313,0.345779,0.155085
4.941,-0.15268,-0.382545,0.641137
4.942,-0.246247,0.836111,0.367865
4.943,-0.188726,-0.482365,0.779984
4.944,-0.130767,-0.120716,-0.103795
4.945,-0.412172,0.457736,0.053753
4.946,-0.209201,0.395506,0.0566239
4.947,-0.425665,-0.339787,-0.284831
4.948,-0.103402,-0.166937,-0.0904375
4.949,-0.553732,0.294601,-0.0757271
4.95,-0.0483493,-0.0693923,-0.0182547
4.951,-0.708537,0.60486,0.134138
4.952,0.108787,-0.0697382,0.228235
4.953,0.00963524,0.375576,0.123646
4.954,-0.503962,-0.781945,-0.295097
4.955,-0.643297,-1.24026,-0.163624
4.956,-0.72477,0.958732,0.459264
4.957,-0.049446,-0.689826,0.210564
4.958,0.0590925,0.27321,0.14475
4.959,-0.793157,0.471475,0.0214454
4.96,-0.145927,0.389065,0.0706681
4.961,-0.120728,0.735553,0.306707
4.962,-0.225264,0.226817,-0.0372012
4.963,-0.0475739,-0.324436,-0.000724804
4.964,-0.0313562,0.568567,0.213714
4.965,0.104504,-0.185616,0.173158
4.966,-0.365462,-1.38479,0.721037
4.967,0.0567679,0.23929,0.0978434
4.968,-0.409908,0.814799,0.333475
4.969,0.0921051,-0.0428236,0.0986465
4.97,-0.515331,0.969406,0.47167
4.971,-0.125221,0.183318,-0.0192079
4.972,-0.0785423,-0.492393,0.668436
4.973,0.10334,-0.0135102,0.111267
4.974,0.0739407,-0.217659,0.104072
4.975,-0.301497,-1.0799,1.23685
4.976,-0.14951,-0.669632,-0.00601358
4.977,-0.0225397,0.0555973,0.0803445
4.978,0.051721,0.344103,0.133671
4.979,-0.0397939,-0.746264,0.405431
4.98,0.0895865,-0.0497153,0.0949124
4.981,-0.815943,0.77174,0.277713
4.982,0.0142388,-0.585624,0.30105
4.983,-0.0976047,-0.249134,-0.0201714
4.984,-0.445248,0.960142,0.464994
4.985,-0.0663141,0.536711,0.184527
4.986,-0.176121,0.765402,0.31963
4.987,0.0499754,-0.223234,0.361311
4.988,0.0928669,-0.275049,0.276631
4.989,0.0515564,0.0570507,0.0503772
4.99,-0.163253,-0.530826,-0.0912621
4.991,-0.676364,0.775961,0.284596
4.992,-0.397671,0.354617,-0.0106919
4.993,-0.208876,-0.495283,0.811832
4.994,-0.48116,-1.57601,1.04706
4.995,-0.0414903,0.624494,0.24767
4.996,-0.0542761,-0.0188369,0.0457726
4.997,-0.10203,-0.137523,0.26534
4.998,-0.187381,0.103214,-0.0755094
4.999,-0.102921,0.0589209,-0.0508755
5,0.0987126,0.0219054,0.208207
5.001,-0.0300731,0.22474,0.0396161
5.002,0.0181901,0.396,0.137681
5.003,0.0365289,0.271426,0.127385
5.004,-0.198105,0.632239,0.213989
5.005,-0.000921428,-0.0577063,0.244494
5.006,-0.255812,0.0352635,-0.126329
5.007,-0.439238,1.00195,0.505701
5.008,-0.00148977,0.273847,0.0734314
5.009,0.0499827,-0.318853,0.104205
5.01,0.00292634,-0.308017,0.0391279
5.011,-0.706872,0.976195,0.476766
5.012,-0.401367,0.898373,0.409206
5.013,-0.0334653,-0.0853017,-0.0290166
5.014,-0.224318,-0.540121,-0.145729
5.015,-0.150091,-0.188816,0.32256
5.016,-0.418216,0.893991,0.404172
5.017,-0.0333172,-0.0876562,-0.0286907
5.018,-0.141996,-0.21311,-0.118897
5.019,0.039308,-0.15201,0.326334
5.02,0.102492,-0.188258,0.165934
5.021,0.053717,0.184097,0.0787238
5.022,-0.484971,0.867027,0.375717
5.023,-0.084506,0.292518,0.0457312
5.024,0.10964,-0.127129,0.235791
5.025,-0.504404,-0.179878,-0.283307
5.026,0.0614385,-0.294362,0.114871
5.027,-0.370193,-0.780267,-0.189102
5.028,-0.276297,-0.391826,-0.206505
5.029,0.0836926,0.0247389,0.0827458
5.03,0.0834738,-0.335723,0.27732
5.031,-0.0429338,0.00484873,-0.0173401
5.032,0.105199,-0.122674,0.247461
5.033,0.0552438,-0.0434384,0.0468035
5.034,-0.00838839,-0.354468,0.498258
5.035,-0.401767,-0.0154278,-0.195491
5.036,0.0823137,0.0485385,0.0810691
5.037,-0.20685,-1.10481,0.798206
5.038,-0.140478,-0.980672,0.536291
5.039,-0.251427,-1.15093,0.438024
5.04,-0.49887,0.090654,-0.177462
5.041,0.115026,0.106266,0.169987
5.042,0.0298139,-0.289132,0.0677303
5.043,-0.509029,0.746845,0.267063
5.044,-0.304046,-0.182036,-0.204698
5.045,-0.0528672,0.6438,0.256952
5.046,-0.116709,-0.120688,0.10671
5.047,0.0923041,-0.259879,0.288006
5.048,-0.314136,-0.717291,-0.165007
5.049,-0.15143,-0.583389,-0.0569268
5.05,0.0821277,-0.133762,0.0988645
5.051,-0.365358,0.815079,0.337391
5.052,-0.152876,0.51736,0.146105
5.053,0.0763982,0.207036,0.155054
5.054,0.100441,-0.116376,0.124666
5.055,0.0313259,0.168306,0.0576512
5.056,0.0340273,0.241131,0.121921
5.057,0.0957519,0.0312124,0.205973
5.058,-0.0436119,0.225796,0.0332572
5.059,-0.0315057,0.476253,0.158048
5.06,0.0444435,0.361314,0.153366
5.061,0.0638667,0.264338,0.147113
5.062,0.00670246,-0.16529,0.00344092
5.063,-0.285552,-0.842845,-0.0650518
5.064,-0.301133,0.294641,-0.0241934
5.065,-0.0427857,-0.0215561,-0.0271519
5.066,0.0463063,-0.4806,0.371899
5.067,-0.0747327,-0.828368,0.41927
5.068,-0.0341904,0.443185,0.138657
5.069,0.0566656,0.0963081,0.0612863
5.07,-0.430669,0.129538,-0.141934
5.071,-0.13863,0.747479,0.312011
5.072,-0.00530098,-0.317033,0.0333093
5.073,-0.4507,0.96447,0.468935
5.074,-0.1287,0.693758,0.273784
5.075,-0.123117,0.611989,0.216756
5.076,0.0826664,0.221501,0.11421
5.077,-0.740505,-0.387301,-0.41395
5.078,-0.466674,1.01854,0.521213
5.079,-0.0521344,-0.202822,-0.0513892
5.08,-0.424536,0.498905,0.0805187
5.081,-0.259017,0.768908,0.310049
5.082,0.0802343,-0.317372,0.189378
5.083,-0.246439,0.114215,-0.0934928
5.084,-0.0355155,-0.0736538,-0.0298686
5.085,-0.113818,0.0469506,-0.0603383
5.086,-0.6436,1.00322,0.503869
5.087,0.0916123,0.0450943,0.0948243
5.088,0.106875,-0.198799,0.222032
5.089,0.0393099,0.306299,0.110126
5.09,-0.0352057,-0.633281,0.175724
5.091,0.0932938,0.0389457,0.0971722
5.092,-0.591605,-1.49713,0.230325
5.093,-0.405589,-1.07014,-0.0322366
5.094,-0.0630302,0.436018,0.127462
5.095,-0.366426,0.633099,0.187922
5.096,-0.184082,0.811529,0.355653
5.097,-0.415787,0.201176,-0.10222
5.098,-0.321922,0.468997,0.0770539
5.099,0.0235408,-0.143491,0.0177034
5.1,-0.637189,0.733849,0.248372
5.101,-0.131637,-0.158945,0.0605638
5.102,-0.273887,0.831944,0.361095
5.103,-0.318741,-0.0808573,-0.187174
5.104,-0.494652,1.03789,0.539934
5.105,-0.249788,-0.642898,-0.134673
5.106,0.0459396,-0.150016,0.0453595
5.107,-0.811347,0.0696597,-0.249396
5.108,0.108354,0.103446,0.177545
5.109,0.000505648,0.276283,0.0754694
5.11,-0.315972,-1.21524,0.356538
5.111,-0.515042,-1.61757,0.907028
5.112,-0.275036,-0.491299,-0.196391
5.113,-0.633643,0.64401,0.171366
5.114,0.0474404,-0.228716,0.0695489
5.115,-0.0977489,0.676071,0.268056
5.116,0.051174,-0.0325909,0.042632
5.117,-0.30876,0.693627,0.242755
5.118,-0.233582,0.0966958,-0.0957279
5.119,-0.365487,0.939307,0.449359
5.12,-0.0623729,-0.302964,-0.0135319
5.121,-0.315374,-0.169829,-0.20744
5.122,-0.52158,1.03871,0.54038
5.123,0.0147848,-0.314321,0.0574974
5.124,-0.192778,-0.722592,-0.0293876
5.125,-0.151051,0.50824,0.14009
5.126,-0.0938974,0.676478,0.269281
5.127,-0.0521172,-0.0197152,0.021231
5.128,-0.314977,-1.07096,1.27575
5.129,0.102219,-0.16993,0.152865
5.13,-0.046588,-0.766375,0.442113
5.131,0.0134931,0.210755,0.0589669
5.132,0.0632522,-0.030643,0.24138
5.133,-0.196536,-1.05356,0.875511
5.134,-0.158868,0.0829367,-0.0704189
5.135,-0.515271,0.583427,0.132237
5.136,-0.294464,-0.422681,-0.21665
5.137,0.0194874,0.44069,0.161001
5.138,0.103454,0.010401,0.209403
5.139,-0.630572,-0.0590695,-0.27671
5.14,0.0441096,0.265056,0.0975077
5.141,-0.613145,0.75545,0.268624
5.142,-0.022438,-0.116708,-0.0257756
5.143,-0.141021,0.324147,0.0378045
5.144,-0.116552,0.736769,0.308426
5.145,-0.104334,-0.184816,-0.00206603
5.146,-0.243944,-0.562797,-0.15642
5.147,0.0252395,-0.150106,0.0190421
5.148,-0.202982,-0.918656,0.136606
5.149,0.0317112,0.212544,0.071198
5.15,-0.210589,-0.386684,-0.162429
5.151,0.0553625,-0.227186,0.0824206
5.152,0.0926225,-0.263651,0.188845
5.153,-0.0211819,0.367846,0.105279
5.154,-0.165206,-0.223973,0.392411
5.155,-0.122469,0.705673,0.283957
5.156,0.0688613,0.349531,0.149338
5.157,-0.0666303,0.390303,0.0980348
5.158,-0.0802872,0.278919,0.0415783
5.159,-0.236443,0.441593,0.0773854
5.16,-0.262793,0.886888,0.410104
5.161,-0.281233,-0.0561206,-0.165024
5.162,-0.040586,-0.751376,0.443129
5.163,-0.286284,-1.06395,0.158724
5.164,-0.168378,-0.587571,-0.0741666
5.165,-0.722541,0.784039,0.290729
5.166,-0.0240632,0.230895,0.045006
5.167,-0.406245,-0.19041,-0.250137
5.168,-0.170126,0.803857,0.351495
5.169,0.00506785,0.498151,0.185726
5.17,0.0563539,0.14365,0.153524
5.171,-0.25699,-0.991195,1.14166
5.172,-0.118248,0.291371,0.029753
5.173,-0.0355237,0.0647927,0.0167145
5.174,0.0924485,-0.174115,0.284746
5.175,-0.156962,0.211729,-0.0206042
5.176,-0.299346,-0.974849,1.24433
5.177,0.0199658,0.482104,0.188671
5.178,-0.036733,-0.0327645,0.172926
5.179,-0.0677579,0.291666,0.049722
5.18,0.112101,0.168245,0.156997
5.181,-0.28728,-0.938471,1.21372
5.182,-0.0576887,0.455195,0.136529
5.183,-0.0633577,-0.151544,-0.0213643
5.184,-0.254451,0.355118,0.0215365
5.185,0.043702,0.335897,0.145866
5.186,-0.691907,0.401173,-0.0224084
5.187,0.00435766,-0.142714,-0.00239979
5.188,-0.00357749,-0.454927,0.0830761
5.189,-0.69129,0.902747,0.403835
5.19,-0.0507334,-0.63931,0.142924
5.191,0.0493917,-0.0779005,0.0413895
5.192,-0.523971,-0.572479,-0.342024
5.193,-0.0849692,-0.118026,0.010749
5.194,0.110232,-0.0580836,0.222589
5.195,0.0626337,-0.224075,0.0948112
5.196,-0.566826,-0.249482,-0.323475
5.197,0.00326287,0.211726,0.0863683
5.198,-0.0413689,0.0311838,-0.0049438
5.199,0.0499554,0.419167,0.174449
5.2,-0.104073,-0.186118,-0.00283197
5.201,-0.2723,-0.553276,-0.182356
5.202,-0.0732493,-0.0404278,-0.0559707
5.203,0.106926,-0.176766,0.178543
5.204,0.079944,-0.271422,0.147307
5.205,0.110063,-0.126257,0.234306
5.206,-0.0587818,-0.144969,0.31795
5.207,-0.803341,0.290182,-0.111798
5.208,-0.644477,-0.375321,-0.37897
5.209,-0.00197184,-0.141491,-0.00837947
5.21,-0.0422087,-0.690619,0.236446
5.211,0.0181175,0.239693,0.106031
5.212,-0.049973,-0.0175641,0.10221
